Driver_Age,Increase_Percentage,Total_Premium,Renewal_Indicator
48,19.49,480.0,1
18,0.66,872.49,1
40,30.64,2703.29,1
48,9.48,4435.58,1
40,16.14,1136.97,1
21,5.23,964.16,0
68,3.85,1199.44,1
46,6.22,918.17,1
66,1.59,973.45,1
41,4.42,4736.9,1
31,19.49,2798.99,1
49,0.39,3112.18,1
41,1.64,757.13,1
27,1.34,2683.25,0
67,5.16,1416.47,1
35,50.0,664.82,0
18,1.9,5000.0,0
64,1.57,2294.32,1
37,24.66,4651.01,0
35,21.37,3595.29,1
18,0.33,300.0,0
71,13.93,776.18,1
25,10.66,2677.04,1
45,14.6,1306.25,1
58,6.82,2323.39,0
51,47.54,3520.8,1
44,0.45,300.0,1
19,2.67,2193.85,0
32,5.05,1097.49,1
47,5.97,2889.93,1
33,25.43,3937.05,1
48,8.21,1620.8,1
55,0.46,1463.07,1
59,5.24,2291.64,1
26,5.39,2854.56,0
77,33.67,5000.0,0
56,9.14,5000.0,1
44,10.1,3659.92,0
61,12.49,4612.17,0
80,14.7,1598.43,0
23,10.08,1246.5,1
41,2.71,328.72,0
18,20.72,975.74,0
47,13.17,2694.43,1
50,13.54,956.48,1
44,50.0,1855.05,1
35,16.22,2425.65,1
18,17.67,2941.14,0
50,30.24,5000.0,0
66,1.64,1831.24,1
36,6.89,2808.46,1
51,8.69,1341.37,1
21,3.99,668.09,0
51,18.29,1066.05,1
39,14.37,1531.72,1
33,12.76,2419.34,1
33,50.0,5000.0,1
39,3.0,1715.63,1
50,13.3,1165.98,1
25,8.02,1159.16,1
39,3.75,2175.22,1
44,1.75,2134.78,1
28,22.62,2015.68,1
71,9.05,1590.81,1
32,17.43,3043.13,0
34,7.88,300.0,0
30,2.48,2666.54,1
71,4.12,1248.84,1
53,4.81,2341.6,1
30,36.1,2616.41,1
61,0.06,1142.91,1
48,42.45,5000.0,1
48,39.35,764.45,0
39,50.0,4278.22,0
33,6.47,1578.94,1
50,33.19,3379.56,0
36,5.04,358.37,1
72,0.27,2528.13,1
25,2.54,1680.88,0
68,29.06,2694.6,1
43,0.14,2685.05,1
49,7.9,3207.94,1
57,0.79,4220.65,1
35,3.37,5000.0,0
57,0.92,465.66,0
18,19.63,313.47,0
34,8.94,1220.98,1
31,23.24,2054.67,1
26,11.66,1261.34,1
41,35.41,3411.03,0
50,7.13,4710.75,1
55,10.18,3074.03,0
48,8.59,528.45,1
35,6.62,4313.76,1
50,18.71,1099.58,1
46,10.34,300.0,1
59,16.16,642.0,1
56,15.43,3369.31,1
45,2.12,2733.0,1
31,10.5,1767.22,1
35,2.23,1350.56,1
36,8.75,577.48,1
40,11.31,1198.72,0
49,50.0,448.43,0
55,0.31,2719.92,0
44,0.96,3320.8,1
45,0.8,2822.02,1
47,5.08,3522.39,0
37,17.24,1984.5,0
31,18.58,3411.87,0
18,13.36,300.0,1
34,22.72,1633.6,1
52,3.9,2768.49,1
34,0.92,1075.94,1
41,0.6,1546.35,0
51,19.11,1577.8,0
52,13.11,1829.12,0
28,11.99,818.34,1
59,4.15,1586.62,1
61,4.78,3313.43,0
28,31.73,563.43,1
32,0.66,858.96,1
62,14.86,1707.99,0
42,3.71,2725.31,1
18,0.4,566.76,1
24,13.57,1050.82,0
41,4.02,4949.51,1
27,12.81,1869.22,1
38,12.3,2602.08,1
45,7.65,3543.53,1
66,15.02,1876.99,0
40,8.7,585.92,1
61,3.38,1448.97,1
66,13.25,2719.98,1
66,8.9,2921.88,1
49,0.13,1104.04,0
18,23.19,1009.65,0
51,7.89,1006.68,1
60,20.3,2943.63,1
43,21.43,1177.07,1
71,5.89,300.0,0
57,7.09,1342.76,1
53,5.37,2679.59,1
61,5.97,3389.61,1
50,22.55,1073.15,1
18,15.52,1691.41,1
37,1.35,1624.99,1
62,9.42,1459.89,1
32,50.0,1453.27,1
41,9.05,2429.82,1
29,15.41,3458.22,0
71,14.66,1488.93,0
70,4.31,719.6,1
31,4.65,2283.75,1
47,12.88,5000.0,0
34,6.93,2228.03,1
54,8.45,1955.86,1
52,12.48,777.52,1
57,15.03,300.0,0
49,3.17,1574.75,1
80,1.59,2240.53,1
29,3.45,4269.84,1
19,7.08,1896.06,1
39,4.19,374.39,0
21,8.4,790.7,0
22,0.55,2008.43,1
29,7.13,2001.76,0
31,4.59,2889.0,1
30,7.65,891.9,1
52,5.49,4361.35,1
37,3.34,2391.83,1
42,23.45,868.91,0
58,2.04,1411.39,1
33,11.44,589.33,1
41,25.86,2866.85,0
50,7.74,3757.29,0
18,20.91,5000.0,0
18,1.33,1651.21,1
50,6.81,2069.57,1
52,6.11,1938.79,1
75,0.08,3611.57,1
47,5.86,962.01,1
57,4.6,1412.35,1
42,11.08,2134.42,0
49,27.86,3463.01,0
70,0.9,4089.4,1
18,3.97,3220.27,1
51,5.87,1512.05,1
77,6.07,2595.21,1
49,14.91,1755.08,1
69,5.86,1168.65,0
35,0.28,1924.38,1
44,12.38,5000.0,0
45,21.61,944.37,0
18,7.21,1040.17,1
27,8.7,1659.11,1
28,1.78,3373.72,0
57,2.49,367.17,1
58,2.68,2983.82,1
49,5.63,1134.5,1
57,26.33,2824.68,1
42,7.38,2158.27,0
63,2.13,1379.24,1
45,3.09,532.39,1
45,4.85,3460.46,1
41,9.76,1618.22,0
55,5.8,1374.26,0
38,4.98,988.92,1
59,8.32,2296.6,0
28,2.77,3397.73,1
28,0.82,1765.1,1
55,0.25,985.72,1
43,2.89,3967.57,1
38,0.96,730.4,1
58,4.1,1547.31,1
35,14.83,3627.47,1
41,12.6,1449.65,1
65,9.44,497.02,1
68,19.14,2053.52,1
68,3.31,4041.55,1
40,21.63,1146.63,1
63,5.1,1268.06,1
30,5.12,3431.35,0
31,5.2,300.0,1
18,1.03,4112.56,0
70,37.09,1073.49,1
32,1.49,386.95,1
43,4.17,1493.14,1
31,3.85,2698.93,1
55,0.78,1383.37,0
39,1.65,647.19,1
25,0.46,3398.26,1
51,3.46,1580.84,1
23,20.15,367.87,0
32,4.15,2297.89,1
18,1.32,502.59,0
23,10.38,5000.0,1
47,50.0,1880.63,1
18,2.64,891.24,0
22,3.28,871.1,1
44,35.7,1821.69,1
36,1.97,4605.49,0
74,7.16,1056.31,1
72,2.74,1427.17,0
31,26.93,2253.78,1
53,39.91,1447.85,0
56,16.86,487.39,1
36,3.78,1830.22,0
22,5.17,1036.65,0
44,2.77,1386.34,1
42,22.14,5000.0,1
38,24.6,1447.88,1
51,5.43,300.0,1
33,10.69,1336.27,1
27,1.81,1623.97,1
46,5.71,2665.24,1
50,9.98,2044.75,0
27,4.87,2021.19,1
58,4.43,2151.14,1
18,0.01,2934.58,1
36,16.31,477.71,1
41,22.01,5000.0,1
35,34.89,1276.13,0
36,12.7,692.84,0
73,7.96,2299.0,1
32,3.14,1398.18,1
80,50.0,3216.35,0
51,8.91,1079.37,0
46,11.43,3515.3,1
52,11.47,705.84,1
80,18.66,5000.0,1
30,0.1,1682.53,1
28,2.49,4471.07,1
33,10.95,609.47,1
45,22.55,2839.98,0
19,11.56,2790.22,1
45,5.34,1488.12,1
70,4.49,300.0,1
47,13.39,2858.87,0
40,13.52,1322.25,1
35,9.34,3993.1,0
58,3.45,3296.35,1
32,25.92,3979.54,0
72,8.03,2527.22,1
74,15.63,1865.74,1
48,2.41,4577.4,1
44,4.22,5000.0,1
60,20.76,1740.34,1
61,0.51,3934.71,1
32,7.18,994.21,1
37,6.57,673.73,1
25,13.91,1009.86,1
51,3.31,937.81,0
54,2.47,2923.93,0
24,26.05,1175.43,0
38,8.48,726.61,1
24,1.11,733.88,1
31,2.14,2487.97,1
53,50.0,2910.65,0
33,2.18,2619.88,0
40,9.43,2833.04,1
20,5.45,1323.42,1
47,21.68,5000.0,0
44,14.07,1348.57,1
34,9.09,1120.98,1
42,0.11,2868.57,1
47,21.19,1307.39,1
32,5.88,1103.17,0
22,26.82,1396.13,1
72,6.84,1991.74,1
35,11.85,3517.06,1
43,0.72,356.49,1
60,13.67,3530.32,1
80,4.12,472.21,1
26,4.33,539.01,1
51,1.26,2070.29,1
34,1.59,386.58,1
36,2.05,1079.31,1
34,3.98,3262.26,1
28,22.25,2863.13,0
44,4.59,3513.61,1
22,12.89,1018.71,0
59,0.86,1355.77,1
45,8.94,496.42,1
51,6.58,1392.74,1
38,38.15,518.5,1
39,18.72,5000.0,1
49,6.07,2341.7,1
27,14.92,1978.16,1
39,2.14,969.04,1
32,8.26,895.18,0
31,0.78,1204.95,1
18,4.28,2165.33,1
65,2.56,682.34,1
34,12.69,505.92,1
62,6.74,300.0,1
61,13.91,2383.43,1
25,7.24,1527.62,1
28,0.9,1199.09,0
80,13.29,671.56,1
71,17.91,1202.93,1
44,23.39,4043.03,0
48,8.49,856.11,1
35,14.01,2586.24,1
51,13.95,2859.28,1
34,1.69,625.32,1
18,1.79,734.43,1
25,0.74,1593.55,1
45,3.86,5000.0,1
28,6.42,3278.64,1
43,50.0,1595.51,1
28,5.64,3357.08,0
33,12.96,300.0,1
57,11.82,1493.26,1
48,2.29,300.0,1
44,0.6,1883.77,1
58,7.9,2764.88,1
52,12.05,1075.57,1
66,50.0,1031.38,0
38,4.44,1625.22,1
38,22.67,1152.95,0
25,4.81,1300.44,1
38,11.69,3596.98,1
59,9.12,2867.99,1
64,0.54,2184.1,1
59,0.82,407.72,1
18,0.21,2474.68,1
61,4.63,1576.85,1
18,13.7,1166.92,1
58,1.9,1307.82,1
39,9.31,4101.29,1
55,3.41,3195.72,1
25,15.95,1288.7,1
62,16.01,4736.62,0
23,14.93,3029.29,1
34,7.44,888.67,1
30,3.35,869.86,1
18,16.58,1861.75,1
46,2.06,722.59,1
72,3.42,5000.0,1
80,2.03,1900.79,1
46,11.22,767.15,1
61,11.59,4306.34,1
48,10.57,300.0,1
52,5.37,1910.35,1
39,1.06,1524.62,1
47,24.21,494.12,0
53,7.09,4555.91,1
36,5.23,1112.4,1
43,8.89,997.19,1
44,2.14,2890.66,1
57,1.42,1851.11,1
29,5.2,790.0,1
44,2.58,1101.35,0
73,2.8,4155.72,1
62,22.3,1388.0,0
65,7.57,5000.0,0
45,6.61,710.73,0
49,11.7,1243.75,1
60,30.27,915.84,1
68,1.19,2734.14,1
18,17.93,5000.0,1
25,8.77,1754.19,1
64,1.58,1998.37,1
40,3.53,1192.38,1
34,6.58,449.23,0
26,11.75,1395.5,1
36,2.78,2320.87,1
23,7.65,1054.74,1
76,11.54,499.42,1
44,5.96,300.0,1
44,19.88,4729.0,0
53,20.36,1179.1,0
59,6.36,2246.56,0
59,36.09,3460.59,1
61,0.79,3960.44,1
35,0.03,1030.58,0
40,4.79,2177.79,0
56,9.19,2358.55,0
37,9.92,3121.13,1
44,6.47,2338.95,1
50,1.33,2000.12,1
56,1.87,721.46,1
18,19.12,2683.99,0
55,20.24,1626.0,0
41,11.21,4339.69,1
55,10.91,2699.17,1
56,9.11,300.0,1
69,2.27,675.23,1
65,5.59,1199.26,1
65,11.9,1591.36,0
66,7.71,5000.0,0
49,0.19,2922.34,1
45,30.7,918.62,1
58,18.63,2981.07,1
55,3.02,1930.66,1
40,9.58,3002.24,1
51,25.67,1292.01,1
44,1.01,5000.0,1
32,6.99,4713.08,1
64,6.09,2623.66,1
45,5.28,1170.03,1
75,18.05,2999.21,1
20,4.79,450.36,1
36,0.66,4947.32,0
45,0.68,4242.38,1
62,0.44,2410.76,1
50,5.26,743.86,1
49,12.67,1285.13,1
28,2.28,300.0,1
27,10.4,1433.37,1
49,11.62,681.47,0
24,2.95,300.0,1
37,9.18,1166.94,1
52,11.55,1253.36,0
30,6.29,531.36,1
69,4.11,2108.97,1
63,9.65,3341.86,1
21,38.1,2201.05,1
31,5.57,1590.83,1
18,4.97,1694.53,0
33,6.24,1348.19,1
56,0.79,1157.26,1
38,8.06,2168.34,1
51,3.99,2255.2,1
22,1.29,1704.96,1
56,6.28,1192.14,1
36,0.03,733.51,1
45,5.14,360.1,1
43,1.12,734.5,1
25,0.25,1183.65,0
27,17.4,1277.91,1
59,24.8,5000.0,1
50,2.33,3107.59,1
60,7.75,2177.56,0
49,3.26,2627.64,1
47,6.8,5000.0,1
19,5.74,937.21,0
40,3.13,5000.0,0
44,12.05,300.0,1
74,1.35,1414.8,1
55,0.55,642.39,0
68,14.6,332.68,1
53,10.96,4236.5,1
34,6.9,1396.9,1
46,6.31,1211.07,1
48,6.88,1413.34,1
30,5.75,1860.83,1
39,4.99,822.63,1
41,6.93,327.59,1
69,7.52,1601.35,0
18,11.77,1873.44,0
63,12.42,4463.68,1
30,4.74,1553.45,1
24,5.34,1780.3,1
62,4.68,685.05,1
55,7.69,687.97,1
63,6.04,2188.61,1
57,22.04,2849.02,1
75,11.92,3514.06,1
53,22.89,2095.8,1
42,12.35,818.45,1
50,35.4,373.22,1
63,10.1,630.45,1
33,33.12,2091.28,1
35,1.72,421.64,1
40,0.54,649.7,1
18,8.65,907.64,0
47,41.04,2465.75,0
18,5.41,4023.27,1
45,2.38,1728.62,1
57,7.37,1990.48,1
37,10.46,1585.64,1
70,3.79,1424.69,1
23,12.54,2300.56,0
62,36.93,1434.03,1
55,22.73,4883.96,0
19,3.45,1906.04,1
80,3.96,2064.86,1
44,4.64,1623.21,1
31,5.02,2959.26,1
23,1.06,885.06,1
41,14.35,681.48,1
43,4.55,2679.44,0
46,21.19,1899.3,0
40,26.16,2706.07,1
54,0.25,1269.66,1
39,44.66,1804.95,0
18,12.38,1139.67,1
42,7.35,1560.48,0
18,4.94,382.09,0
50,7.31,300.0,1
30,3.92,447.86,1
47,9.75,2905.03,1
64,0.98,2841.45,1
30,9.71,5000.0,0
60,3.22,2743.3,0
38,0.18,1202.77,1
71,8.05,1593.85,1
39,8.64,300.0,1
32,5.56,1215.58,1
55,0.75,1808.3,1
38,22.38,3316.83,1
32,9.45,1697.4,1
37,1.23,588.71,1
44,7.15,3175.28,1
65,6.88,1090.92,1
18,0.62,812.6,0
45,9.34,1525.2,1
54,16.52,1080.22,0
47,13.82,1806.15,1
64,2.27,2593.66,1
43,19.83,1218.91,0
42,4.19,1239.64,1
53,29.28,2603.47,0
46,0.74,2608.78,0
39,6.66,1935.53,1
52,9.09,1461.35,1
35,2.85,3723.01,1
35,14.76,914.82,1
37,9.86,2627.56,1
65,0.18,880.17,1
18,9.37,1770.23,0
50,6.76,509.51,1
45,2.18,1812.18,0
19,50.0,3875.75,0
49,22.75,3052.99,1
52,3.46,300.0,1
53,7.79,3768.13,0
18,3.81,1052.82,0
65,14.94,2328.52,1
33,26.64,1599.77,0
55,4.44,981.63,1
56,16.38,2137.99,0
31,6.9,1015.22,1
54,5.05,2709.28,1
39,27.87,1001.31,1
18,7.14,904.55,1
62,6.3,2755.69,1
33,11.16,5000.0,1
32,3.03,3270.06,1
38,3.93,2947.79,1
49,26.89,1651.35,1
44,11.35,2593.8,1
53,17.52,1215.99,1
24,3.16,4301.92,0
33,7.85,332.73,1
43,35.54,1593.0,0
73,3.84,1313.86,0
43,1.75,1659.98,1
61,7.15,944.74,1
45,4.91,1873.48,1
37,1.74,919.86,0
41,21.94,1150.29,0
42,46.8,2389.56,1
54,8.41,5000.0,0
65,14.9,1136.33,1
50,19.59,2137.95,1
62,12.07,3605.19,0
30,0.45,2236.4,1
38,1.72,1428.13,1
34,0.74,1408.71,1
49,0.1,3788.79,1
39,3.65,300.0,1
55,4.98,1861.1,1
31,2.76,1274.78,1
45,0.67,375.48,1
55,7.55,1726.34,1
18,3.19,1003.86,0
76,15.9,651.64,0
40,0.08,4092.95,1
18,18.49,762.26,0
47,30.96,596.75,1
45,12.59,449.08,1
43,13.23,2065.99,1
59,27.11,2239.24,1
56,2.35,5000.0,1
49,50.0,1294.68,0
51,14.85,1125.83,0
43,12.97,576.6,1
71,4.48,2334.13,1
22,7.89,430.2,1
47,10.61,991.8,1
45,9.68,1979.71,1
57,12.21,1025.2,1
32,0.86,1000.53,1
18,4.4,853.06,0
47,5.69,4256.47,1
49,3.02,954.86,1
67,1.89,2356.72,1
25,1.5,901.03,0
62,4.56,1113.87,1
80,6.8,1672.47,1
39,0.65,3993.29,1
25,29.27,300.0,0
38,14.49,3672.88,0
45,13.12,753.59,1
53,1.9,1840.57,1
36,9.26,1532.58,1
68,7.54,522.76,1
28,40.44,1008.29,0
18,13.77,1536.84,0
61,8.57,477.66,1
18,19.03,3150.88,0
41,1.69,1679.86,1
80,0.15,1044.38,1
44,11.72,1241.85,1
28,1.03,3137.39,1
44,1.23,3653.13,1
44,13.65,803.36,1
47,3.15,570.34,1
54,9.91,2580.02,1
29,24.94,644.52,0
70,3.8,2242.99,1
48,2.45,727.25,1
55,1.13,722.68,1
35,1.4,372.36,1
64,0.64,5000.0,1
41,0.92,3668.31,1
49,5.66,1285.48,1
31,3.87,1911.38,1
30,12.26,1870.58,1
55,20.42,5000.0,1
38,15.36,2163.06,1
32,7.56,2935.6,1
35,1.08,4077.01,1
55,12.37,786.67,1
35,4.51,899.83,0
43,0.9,3658.56,1
45,18.48,1249.9,0
18,4.13,693.18,1
22,2.46,1791.52,1
50,20.51,3580.86,0
33,23.24,5000.0,0
60,4.14,4660.41,1
59,4.38,300.0,1
55,8.67,1281.63,1
72,13.22,541.03,0
43,0.65,820.93,1
54,9.0,1839.83,1
36,30.54,1831.49,0
80,3.04,300.0,1
74,23.95,824.77,1
45,29.99,4876.92,1
50,3.14,430.3,0
65,14.03,3590.54,1
42,2.73,1056.37,1
35,13.38,1597.34,1
58,15.97,3912.01,1
46,2.84,1335.62,1
47,12.58,5000.0,0
32,16.72,414.68,0
19,4.44,3100.19,1
48,1.84,2830.16,1
58,0.96,4701.53,1
41,8.57,2491.57,1
66,38.21,1447.67,0
34,17.31,772.24,1
29,5.72,1244.52,0
43,7.69,363.98,1
43,3.28,2985.24,1
56,1.78,1588.73,1
33,6.58,1416.79,1
65,6.23,1169.79,1
74,7.38,2717.89,1
44,30.53,1408.87,1
63,9.26,1715.98,1
29,9.31,1692.32,1
61,1.37,2467.47,1
60,50.0,2335.72,1
57,14.82,3905.99,0
44,20.97,3569.46,1
18,5.35,1154.77,0
35,6.97,5000.0,0
35,7.38,2312.8,0
30,2.16,5000.0,1
46,11.7,2089.51,1
38,23.33,1248.3,0
32,1.79,1032.57,1
29,0.9,330.7,1
34,13.4,1957.05,1
61,3.19,2036.54,1
35,9.78,1610.37,0
37,11.9,2183.53,1
38,3.88,489.33,1
50,16.88,1505.96,1
51,7.98,615.41,0
18,20.33,2232.48,0
60,14.41,1851.81,1
66,20.29,3546.39,1
29,0.2,1279.03,1
30,2.79,3531.14,1
38,0.94,1496.92,1
33,5.84,2687.43,1
48,22.07,857.45,1
18,6.3,1695.94,0
28,18.95,1561.93,0
68,3.96,3690.8,1
31,4.15,1558.64,1
63,22.59,1571.83,1
50,5.55,5000.0,1
18,15.6,3002.47,0
54,2.7,1322.38,1
43,29.72,2497.74,0
38,8.55,3209.54,1
48,14.24,1806.52,1
52,0.94,2922.83,1
55,6.79,1693.35,1
62,23.13,3709.38,0
51,20.96,300.0,0
24,0.48,746.75,0
37,3.62,1194.48,0
80,5.86,2917.82,1
55,1.89,2167.95,1
80,13.09,890.05,1
65,2.04,1856.95,0
48,4.26,300.0,1
49,10.89,433.85,1
44,6.58,374.13,1
18,13.42,632.45,0
45,32.5,2828.57,0
63,1.24,2225.77,1
36,12.36,1355.85,1
51,2.62,2893.61,1
57,5.35,3872.49,1
31,0.33,658.28,1
38,1.46,3618.14,1
29,3.85,884.05,1
32,4.19,1023.13,1
25,22.98,5000.0,0
31,13.54,1907.81,1
66,35.82,1147.89,1
31,9.14,2540.16,1
46,2.77,3146.75,1
37,3.97,1924.91,1
62,3.85,1148.61,1
64,3.95,2156.73,1
57,11.18,2659.28,1
49,7.57,1518.46,1
41,4.87,5000.0,1
27,1.61,2090.2,0
74,0.22,3026.56,1
33,2.47,3090.24,1
54,1.14,451.04,1
60,15.39,2549.44,1
36,1.19,2731.48,1
60,12.88,1132.86,1
56,4.87,992.28,1
70,0.76,443.6,0
37,16.75,4113.59,1
25,8.67,847.24,1
37,2.69,463.7,1
48,22.51,1307.65,1
45,0.46,723.16,1
39,2.25,456.03,1
18,13.95,5000.0,1
52,12.36,684.06,0
74,3.41,893.56,1
51,0.64,1852.45,1
54,19.52,448.99,1
53,3.76,1573.06,1
50,2.18,2611.95,1
58,7.26,1997.67,0
50,24.1,2319.41,1
40,0.45,1529.83,1
33,14.52,1165.47,1
41,8.5,2350.24,1
49,5.54,2234.69,1
40,13.63,656.99,0
49,33.76,1832.18,0
51,2.6,1609.85,1
57,1.55,2659.36,1
64,24.4,2144.02,1
46,11.05,3840.75,1
25,5.76,3177.24,1
39,8.52,3440.61,1
45,13.69,2712.43,1
18,14.83,3334.41,0
65,25.24,1251.0,0
47,5.57,3090.89,1
50,3.47,1616.45,1
65,10.21,465.33,1
35,5.37,3060.94,0
53,9.03,2009.17,1
43,5.45,4293.24,1
42,1.66,1816.26,1
33,6.34,872.19,1
69,11.74,1070.25,0
39,16.06,1417.49,1
55,6.8,2052.93,1
18,1.81,3366.93,1
62,5.36,2021.38,0
60,15.43,643.79,1
46,5.32,2071.74,0
41,11.92,3734.48,1
51,7.08,1846.94,1
79,2.76,2307.96,1
18,15.9,1575.2,0
56,0.88,1564.83,1
31,7.44,3456.33,0
44,2.34,2884.4,0
41,0.69,5000.0,1
38,6.99,1166.44,1
44,6.92,972.07,1
27,12.27,482.13,0
60,13.66,1406.28,1
18,13.01,1632.03,0
53,5.27,934.89,1
40,9.99,2349.53,1
27,8.6,2924.57,1
48,5.47,2274.74,1
21,9.09,714.92,0
45,29.42,995.87,1
23,2.14,1786.22,1
51,23.62,3609.34,1
31,0.55,1516.99,1
38,3.69,300.0,1
49,3.4,1396.13,1
33,9.84,1705.03,0
44,1.41,4596.57,1
22,21.4,300.0,0
54,17.63,2939.8,1
71,10.56,489.28,1
80,6.13,1193.33,1
46,27.02,2222.35,0
56,17.76,3207.19,1
18,6.92,1003.87,1
67,12.1,1226.13,1
56,8.37,1501.72,1
37,8.87,956.99,1
63,4.02,4300.42,1
41,6.2,2002.24,1
38,0.81,2771.34,1
52,4.42,1515.84,1
29,11.9,1506.05,1
60,30.62,3405.63,0
29,32.99,1692.87,0
29,8.11,2473.1,1
31,9.33,1295.33,1
56,2.05,1025.9,1
35,11.88,1944.85,1
24,0.73,869.65,1
35,3.35,412.49,1
44,11.04,1303.17,1
27,3.72,4971.04,1
27,0.51,2416.97,1
76,17.83,1144.41,0
32,3.72,2487.58,0
40,0.65,3741.58,1
39,0.78,945.43,1
38,2.9,2484.63,1
54,1.96,1277.36,1
59,14.89,4024.48,1
40,3.88,1131.75,1
26,16.33,1245.24,0
64,1.91,2301.84,1
43,6.79,840.27,1
70,11.65,795.18,1
18,10.56,3913.64,1
47,9.19,3411.68,0
73,25.88,2834.52,0
39,2.59,1005.51,1
41,6.81,1741.96,1
49,21.54,1909.0,1
36,0.81,4772.32,1
40,0.58,1638.64,1
39,2.66,931.02,1
35,10.02,2664.19,1
63,3.01,1940.58,1
51,2.11,2909.86,1
48,6.14,4246.14,0
57,9.51,4418.95,0
41,2.86,1106.46,1
33,3.58,1302.62,1
35,9.51,300.0,1
45,29.14,918.98,1
29,11.23,1607.78,1
37,15.27,3970.86,1
37,4.57,1564.29,1
76,3.18,3208.78,1
18,6.06,1052.08,1
42,16.46,670.4,0
70,6.09,1706.12,1
46,18.76,2110.74,1
56,44.89,933.02,1
46,0.75,582.41,1
34,0.46,1148.08,1
18,1.62,2646.16,1
48,4.85,1702.22,1
33,1.4,773.01,1
32,20.45,873.58,1
37,0.23,2860.14,1
71,3.79,1476.24,0
80,2.04,450.49,1
48,26.81,3675.8,0
38,11.07,480.0,1
27,24.31,3331.61,1
52,35.87,1075.19,1
71,6.87,733.72,0
41,2.67,1885.62,0
18,2.15,1405.42,1
55,2.52,1133.16,1
59,12.33,1962.06,1
21,0.41,545.69,1
47,0.53,1804.82,1
51,9.37,1901.8,1
43,10.27,1068.45,1
33,10.94,300.0,1
60,4.65,1456.59,1
38,16.4,1422.72,1
22,7.63,1310.82,0
18,1.11,317.08,1
63,15.95,1819.22,1
54,30.59,3079.26,0
46,0.62,1358.03,1
38,4.97,551.83,0
37,6.68,2273.81,1
28,1.58,4306.08,1
38,20.23,769.24,1
18,3.34,793.55,0
33,15.28,3743.02,1
40,11.12,1454.03,1
54,9.11,300.0,0
44,2.13,5000.0,1
56,2.49,300.0,1
65,0.49,300.0,1
60,2.75,594.73,1
52,4.24,2712.52,0
45,17.91,2877.13,1
30,4.56,470.29,1
56,14.05,818.85,1
70,5.79,2058.12,1
50,15.37,4265.77,1
73,37.41,300.0,1
22,2.74,300.0,0
27,19.83,1072.18,1
57,9.72,391.0,1
48,17.0,3594.31,1
64,10.54,1542.84,1
44,5.52,3377.82,1
31,2.59,2076.55,1
41,0.73,2646.81,1
22,7.67,922.92,0
28,46.38,300.0,0
59,13.4,1393.24,0
58,3.97,3095.53,1
50,17.56,5000.0,1
19,14.65,1317.93,1
39,3.31,2725.71,1
26,0.14,907.96,1
62,1.26,1154.85,1
36,20.98,1519.25,0
28,18.11,4500.39,1
45,3.5,2655.78,1
35,3.36,2390.23,1
67,15.74,4339.46,0
33,27.76,815.64,1
24,15.1,1307.07,0
18,9.3,2403.69,0
44,2.78,1017.85,1
36,7.46,1257.56,1
23,2.66,1939.02,1
62,16.5,1565.39,0
55,4.89,626.25,1
44,17.94,897.58,1
65,4.81,620.14,1
54,17.38,2720.29,0
32,4.05,870.76,0
29,5.8,2412.18,1
57,9.56,1816.98,1
50,0.73,1593.21,1
47,29.61,522.82,1
32,8.52,1801.48,1
54,7.09,2238.31,1
33,18.29,2733.82,0
43,20.08,613.03,0
66,7.39,1343.63,1
35,26.21,3237.44,1
21,0.67,3002.21,1
29,1.2,1520.01,1
59,9.08,506.93,1
48,4.37,2840.28,1
43,6.24,1620.82,1
37,3.98,735.94,1
52,5.19,1380.45,1
32,17.3,520.34,1
49,9.0,2828.08,1
34,50.0,302.19,0
31,15.46,3392.85,1
35,3.2,1985.55,1
39,3.07,529.06,0
44,4.09,1280.8,1
48,18.53,1170.29,1
18,0.28,784.12,1
32,2.62,1849.24,1
39,23.53,4383.71,1
67,10.21,848.49,1
28,2.57,1721.08,1
47,2.47,1638.66,0
67,19.85,1834.98,1
25,22.42,300.0,0
50,2.96,3557.6,1
32,5.46,5000.0,1
37,17.99,1612.35,1
32,14.74,2685.03,1
34,16.82,2179.37,1
80,7.31,599.6,1
57,24.25,1517.78,1
61,3.94,907.9,1
52,1.7,1404.88,1
20,12.34,1678.02,0
50,7.75,1769.97,1
61,19.28,843.38,1
32,0.85,1774.88,1
59,18.56,1446.26,0
55,3.47,3370.31,1
72,10.64,2597.11,1
38,0.41,2960.96,1
28,9.41,3111.55,0
39,12.63,716.72,1
66,4.6,2516.92,1
18,2.43,688.56,1
18,7.71,4026.26,1
46,17.91,2482.77,1
38,3.91,646.92,1
45,2.91,1819.5,1
59,3.27,800.65,1
36,29.79,1104.76,1
18,4.45,2042.25,0
75,0.04,992.91,1
30,15.22,1311.38,1
29,12.02,3159.37,1
61,1.38,1407.33,0
39,41.93,726.48,1
44,9.37,300.0,1
52,6.95,2611.89,1
61,4.82,2581.5,1
39,22.89,1826.36,1
67,2.8,5000.0,1
18,3.37,1266.05,0
56,1.31,3406.87,1
32,14.23,910.63,0
65,9.05,2716.06,0
47,9.39,628.47,1
34,2.47,2674.85,1
54,10.53,1315.4,1
58,14.5,2303.12,1
54,4.43,1882.05,0
29,16.16,2551.81,1
37,4.29,300.0,1
44,14.19,1437.48,0
44,0.34,3270.12,1
56,8.01,3585.63,1
18,34.91,2228.72,0
50,39.76,3355.04,0
